,isHomeTeam,LineBackers,Safeties,Quarter,PlayerHeightInches,StadiumTypeCode,TurfCode,OffensiveGuards,DefensiveEnds,Y,S,DefensiveTackles,Age,IsPossTeamInLead,Down,TimeSnapDiff,YardsToTouchdown,A,TightEnds,DefendersInTheBox,Cornerbacks,isPlayDirectionLeft,Distance,NoseTackles,Season,HomeScoreBeforePlay,isFirstDown,Centers
27438,1,4,2,1,69,1,1,1,1,22.23,4.88,2,29,0,2,2.0,63,3.5,3,8,2,0,6,0,2019,0,0,2
27439,1,4,3,1,69,1,1,1,1,23.06,2.76,1,29,0,1,1.0,43,2.77,1,7,2,0,10,0,2019,0,0,2
27440,1,4,3,1,69,1,1,1,1,24.25,4.46,1,29,0,2,2.0,39,3.01,1,6,2,0,6,0,2019,0,0,2
27441,0,2,2,1,69,1,1,1,1,27.04,5.46,1,26,0,1,1.0,52,2.0,1,6,4,1,10,1,2019,0,0,1
27442,0,2,2,1,69,1,1,1,1,28.75,4.27,1,26,0,2,1.0,46,3.45,1,6,4,1,4,1,2019,0,0,1
27443,1,3,3,2,69,1,1,1,1,28.91,3.96,2,29,0,2,1.0,90,3.14,1,7,2,1,10,0,2019,0,1,2
27444,1,4,2,2,73,1,1,1,1,30.88,4.31,2,24,0,1,1.0,47,1.23,2,7,2,1,10,0,2019,0,0,2
27445,1,4,2,2,69,1,1,1,1,29.89,4.06,2,29,0,1,1.0,31,3.94,2,8,2,1,10,0,2019,0,0,2
27446,0,4,2,2,69,1,1,1,0,23.32,3.93,2,26,1,1,1.0,57,2.68,1,6,3,0,10,0,2019,7,0,1
27447,1,4,3,2,69,1,1,1,1,24.46,3.72,1,29,0,1,1.0,39,2.83,1,6,2,1,10,0,2019,7,0,2
27448,1,4,3,2,73,1,1,1,1,27.98,4.05,1,24,0,2,1.0,36,3.19,1,6,2,1,7,0,2019,7,1,2
27449,1,4,3,3,69,1,1,1,1,31.7,4.94,1,29,0,2,1.0,69,3.41,1,7,2,1,1,0,2019,14,1,2
27450,1,4,3,3,73,1,1,1,1,24.29,4.02,1,24,0,1,2.0,37,3.71,1,6,2,1,10,0,2019,14,0,2
27451,1,4,3,3,69,1,1,1,1,28.85,3.49,1,29,0,1,1.0,24,3.4,1,7,2,1,10,0,2019,14,0,2
27452,0,4,2,3,72,1,1,1,0,22.66,3.94,1,29,1,1,2.0,75,4.09,2,7,3,0,10,1,2019,21,0,1
27453,0,2,2,3,72,1,1,1,1,27.59,4.72,2,29,1,2,1.0,75,2.07,2,5,4,0,10,0,2019,24,0,1
27454,0,3,2,3,72,1,1,1,0,29.68,4.42,3,29,1,1,2.0,61,3.77,2,7,3,0,10,0,2019,24,0,1
27455,1,4,2,3,69,1,1,1,1,24.07,3.43,2,29,0,1,1.0,39,3.75,1,7,2,1,10,0,2019,24,0,2
27456,1,4,2,3,69,1,1,1,1,28.82,3.67,2,29,0,2,1.0,30,2.75,1,7,2,1,1,0,2019,24,1,2
27457,1,4,2,3,70,1,1,1,1,30.21,5.35,1,22,0,2,1.0,32,2.99,1,6,3,1,15,0,2019,24,0,2
27458,1,4,2,3,73,1,1,1,1,27.78,4.37,1,24,0,3,1.0,31,3.39,1,6,3,1,14,0,2019,24,0,2
27459,0,3,2,3,69,1,1,1,0,27.84,3.18,1,26,1,1,2.0,75,3.02,1,6,4,0,10,1,2019,27,1,1
27460,1,4,2,4,73,1,1,1,1,29.08,3.67,2,24,0,1,1.0,71,4.29,1,7,2,0,10,0,2019,27,0,2
27461,1,4,2,4,69,1,1,1,1,22.92,3.57,2,29,0,1,2.0,59,2.75,2,7,2,0,10,0,2019,27,0,2
27462,1,4,2,4,70,1,1,1,1,28.45,4.01,2,22,0,1,1.0,14,3.42,2,8,2,0,10,0,2019,27,0,2
27463,0,3,2,4,69,1,1,1,1,20.7,5.58,1,26,1,1,1.0,77,2.14,1,7,4,1,10,0,2019,34,0,1
27464,0,3,2,4,69,1,1,1,1,24.25,3.41,1,26,1,2,2.0,58,2.78,1,6,4,1,2,0,2019,34,1,1
27465,0,3,2,4,72,1,1,1,1,32.95,5.87,0,29,1,1,2.0,41,1.5,1,6,4,1,10,1,2019,34,1,1
27466,1,4,2,4,73,1,1,1,1,29.34,3.66,2,24,0,2,1.0,80,3.34,1,7,2,0,3,0,2019,34,1,2
27467,1,4,2,4,73,1,1,1,1,23.42,3.34,2,24,0,2,1.0,66,4.29,2,7,2,0,2,0,2019,34,1,2
27468,1,4,2,4,73,1,1,1,1,24.53,4.73,2,24,0,1,1.0,63,2.99,1,7,2,0,10,0,2019,34,1,2
27469,0,3,1,4,73,1,1,1,0,32.18,5.99,2,23,1,1,1.0,70,1.94,1,7,4,1,10,1,2019,41,0,1
27470,0,3,1,4,73,1,1,1,0,28.9,4.11,2,23,1,2,1.0,66,3.12,1,7,4,1,6,1,2019,41,0,1
27471,1,4,1,4,70,1,1,1,1,25.21,5.9,2,22,0,1,1.0,24,1.37,3,7,3,0,10,0,2019,41,0,2
27472,1,4,1,4,70,1,1,1,1,24.45,4.62,2,22,0,2,1.0,24,3.33,3,6,3,0,10,0,2019,41,0,2
27473,1,4,1,4,70,1,1,1,1,25.19,4.62,2,22,0,3,1.0,18,2.78,3,8,3,0,4,0,2019,41,1,2
27474,1,2,2,1,71,1,1,2,2,29.26,5.15,2,23,1,2,1.0,73,3.14,1,6,3,1,8,0,2019,0,0,1
27475,1,3,2,1,71,1,1,2,2,29.05,5.39,2,23,1,1,1.0,72,2.39,1,7,2,1,10,0,2019,0,0,1
27476,1,3,2,1,71,1,1,2,1,23.21,5.37,3,23,1,1,1.0,75,2.96,1,8,2,1,10,0,2019,0,0,1
27477,1,3,2,2,71,1,1,2,2,31.2,6.1,2,23,1,1,1.0,56,2.31,2,8,2,0,10,0,2019,0,0,1
27478,1,3,2,2,71,1,1,2,1,29.13,1.12,3,23,1,2,1.0,49,4.05,2,8,2,0,3,0,2019,0,1,1
27479,1,3,2,2,71,1,1,2,1,30.19,5.33,3,23,1,2,1.0,46,3.49,1,8,2,0,10,0,2019,0,0,1
27480,0,3,2,2,69,1,1,2,1,29.98,4.38,2,30,0,1,2.0,23,1.19,2,8,2,1,10,1,2019,0,0,1
27481,1,2,2,2,71,1,1,2,2,32.77,5.78,2,23,1,1,2.0,74,1.83,1,7,3,0,10,0,2019,0,0,1
27482,0,3,2,2,73,1,1,2,1,29.17,5.12,2,23,0,1,1.0,2,2.64,1,9,2,1,2,1,2019,0,1,1
27483,1,2,2,3,71,1,1,2,3,32.22,5.35,1,23,1,2,1.0,76,2.11,1,6,3,1,10,0,2019,0,1,1
27484,1,2,2,3,71,1,1,2,2,26.71,5.49,2,23,1,1,1.0,40,2.35,1,7,3,1,10,0,2019,0,0,1
27485,0,3,2,3,69,1,1,2,1,30.27,5.03,2,30,0,2,1.0,53,1.93,2,6,3,0,10,0,2019,0,0,1
27486,0,3,2,3,73,1,1,2,2,28.48,4.23,2,23,0,1,1.0,9,1.16,2,9,2,0,9,0,2019,0,0,1
27487,1,2,2,3,71,1,1,2,3,29.8,5.37,1,23,1,1,1.0,85,3.02,1,6,3,1,20,0,2019,0,0,1
27488,1,3,2,3,71,1,1,2,1,26.08,5.54,3,23,1,4,2.0,66,1.19,2,8,2,1,1,0,2019,0,0,1
27489,1,2,2,3,71,1,1,2,1,24.85,3.42,3,23,1,1,1.0,77,2.01,1,7,3,1,10,0,2019,0,0,1
27490,1,2,2,4,71,1,1,2,1,24.66,5.47,3,23,1,1,1.0,16,2.12,1,6,3,0,10,0,2019,0,0,1
27491,0,3,2,4,73,1,1,2,3,24.99,4.51,0,23,0,1,2.0,86,1.73,1,8,2,1,10,1,2019,3,0,1
27492,0,3,2,4,73,1,1,2,3,30.93,5.42,0,23,0,2,2.0,83,1.64,1,8,2,1,7,1,2019,3,0,1
27493,0,3,1,1,72,2,2,2,1,30.67,4.49,2,24,0,2,2.0,75,3.73,2,6,4,0,10,0,2019,0,0,1
27494,1,3,2,1,73,2,2,1,2,27.19,5.34,2,23,0,1,1.0,28,2.31,2,6,2,1,10,0,2019,0,0,2
27495,1,2,2,1,73,2,2,1,2,23.85,5.31,2,23,0,1,1.0,10,2.62,1,7,3,1,10,0,2019,0,0,2
27496,1,3,2,1,73,2,2,1,2,28.94,4.38,2,23,0,2,1.0,5,2.17,2,7,2,1,5,0,2019,0,1,2
27497,0,3,1,1,72,2,2,2,1,32.94,6.02,2,24,1,1,2.0,86,1.96,3,8,3,0,10,1,2019,7,0,1
27498,1,3,2,1,73,2,2,1,2,25.94,3.86,2,23,0,2,2.0,69,4.95,3,8,2,1,9,0,2019,7,0,2
27499,0,3,1,1,72,2,2,2,1,23.71,4.78,2,24,1,1,1.0,73,2.59,1,6,4,0,10,0,2019,7,0,1
27500,0,3,1,1,72,2,2,2,1,27.37,4.96,2,24,1,2,2.0,46,2.29,1,8,3,0,3,1,2019,7,1,1
27501,0,3,1,1,72,2,2,2,1,24.49,3.2,1,24,1,1,1.0,43,3.2,1,6,4,0,10,1,2019,7,0,1
27502,0,3,1,1,72,2,2,2,1,30.96,4.28,2,24,1,1,1.0,9,1.62,3,8,3,0,9,1,2019,7,0,1
27503,1,3,2,1,73,2,2,2,3,26.65,4.52,1,23,0,1,2.0,75,2.23,3,7,2,1,10,0,2019,7,0,1
27504,0,3,0,1,72,2,2,2,1,31.24,3.83,2,22,1,1,1.0,47,3.81,1,7,4,0,10,1,2019,7,0,1
27505,0,3,0,2,72,2,2,2,1,30.32,3.67,2,22,1,2,1.0,26,3.24,1,6,5,1,10,0,2019,7,0,1
27506,1,2,2,2,70,2,2,1,2,30.63,5.72,2,26,1,2,1.0,82,3.96,1,5,3,0,17,0,2019,7,0,2
27507,0,4,1,2,72,2,2,2,0,31.72,1.77,1,24,0,1,1.0,74,4.37,1,7,4,1,10,1,2019,7,0,1
27508,1,3,2,2,73,2,2,2,2,24.08,3.48,2,23,1,1,2.0,30,4.72,2,8,2,0,5,0,2019,7,0,2
27509,1,1,2,2,70,2,2,1,3,25.01,4.99,1,26,1,3,1.0,30,3.74,1,5,4,0,5,0,2019,7,1,2
27510,1,3,2,2,73,2,2,1,3,25.91,5.9,1,23,1,1,1.0,25,3.82,1,6,2,0,10,0,2019,7,1,2
27511,0,3,1,2,72,2,2,2,0,29.99,4.57,2,24,1,2,1.0,51,2.23,1,6,4,1,10,1,2019,14,0,1
27512,0,3,1,2,72,2,2,2,1,28.7,4.86,2,24,1,1,1.0,9,3.97,1,6,4,1,9,0,2019,14,0,1
27513,0,4,1,2,72,2,2,2,1,27.32,3.25,3,24,1,2,1.0,1,2.65,2,10,1,1,1,1,2019,14,1,1
27514,1,3,2,2,73,2,2,1,2,21.53,4.59,2,23,1,1,1.0,70,3.14,2,7,2,0,10,0,2019,14,0,2
27515,1,2,2,3,70,2,2,1,2,27.73,4.13,2,26,1,2,1.0,68,4.08,1,6,3,1,3,0,2019,14,1,2
27516,1,3,2,3,73,2,2,2,2,27.77,4.69,2,23,1,1,1.0,62,3.03,2,7,2,1,10,0,2019,14,0,2
27517,1,3,2,3,73,2,2,1,3,23.38,4.87,1,23,1,2,1.0,61,3.51,2,6,2,1,9,0,2019,14,0,2
27518,1,2,2,3,73,2,2,1,3,29.94,4.44,1,23,1,2,1.0,48,2.33,1,6,3,1,14,0,2019,14,0,2
27519,0,3,1,3,72,2,2,2,1,24.51,3.92,2,24,0,1,2.0,42,2.55,1,6,4,0,10,0,2019,21,0,1
27520,0,3,1,3,72,2,2,2,1,25.72,4.83,2,24,0,1,1.0,30,2.23,2,6,3,0,10,1,2019,21,0,1
27521,1,2,2,3,73,2,2,1,3,28.34,4.54,1,23,1,1,1.0,82,3.1,1,7,3,1,10,0,2019,21,0,2
27522,1,3,2,3,73,2,2,2,3,23.01,4.57,1,23,1,3,1.0,61,2.78,2,7,2,1,1,0,2019,21,1,2
27523,1,3,2,3,73,2,2,1,3,26.49,5.35,1,23,1,1,1.0,56,1.68,2,7,2,1,10,0,2019,21,0,2
27524,1,2,2,4,70,2,2,1,3,25.12,4.55,1,22,1,3,1.0,49,3.79,1,6,3,0,3,0,2019,21,0,2
27525,0,4,1,4,72,2,2,2,0,28.58,3.91,2,24,0,1,1.0,69,2.64,1,7,4,1,10,0,2019,21,0,1
27526,0,3,1,4,72,2,2,2,1,28.95,4.43,2,24,0,2,2.0,27,3.2,1,8,3,1,2,1,2019,21,1,1
27527,0,3,1,4,72,2,2,2,1,32.75,5.49,2,24,0,1,2.0,41,1.97,3,8,3,1,10,1,2019,27,0,1
27528,1,2,2,4,70,2,2,2,2,29.38,5.48,2,22,1,1,1.0,86,3.39,1,5,3,0,10,0,2019,27,0,1
27529,0,5,1,4,72,2,2,2,0,26.35,5.53,3,24,0,1,2.0,87,2.15,3,10,1,1,10,1,2019,27,0,1
27530,0,3,1,1,72,3,2,2,2,30.86,4.13,2,24,0,1,1.0,67,3.21,2,6,3,0,10,0,2019,0,1,1
27531,0,3,1,1,72,3,2,2,2,27.89,4.5,2,24,0,1,2.0,67,1.33,2,6,3,0,20,0,2019,0,0,1
27532,1,2,1,1,72,3,2,3,2,22.74,3.75,1,23,0,2,2.0,93,2.37,2,6,4,1,10,1,2019,0,0,1
27533,0,2,1,1,71,3,2,2,2,23.35,4.54,2,23,0,1,1.0,60,3.67,1,6,4,0,10,0,2019,0,0,1
27534,0,3,1,1,72,3,2,2,2,29.48,3.81,2,24,0,2,2.0,54,2.15,1,7,3,0,4,0,2019,0,0,1
27535,1,3,1,1,72,3,2,3,2,33.15,5.88,1,23,1,1,2.0,76,1.19,2,8,3,1,10,1,2019,0,0,1
27536,1,2,1,1,72,3,2,3,2,28.08,5.06,1,23,1,2,2.0,72,2.97,1,6,4,1,6,1,2019,0,1,1
27537,1,2,2,1,72,3,2,3,2,28.47,4.52,1,23,1,1,1.0,59,3.61,1,6,3,1,10,1,2019,0,0,1
27538,1,2,2,1,72,3,2,3,2,28.33,4.67,1,23,1,2,2.0,53,2.26,1,6,3,1,4,1,2019,0,1,1
27539,1,2,2,1,72,3,2,3,2,30.14,4.64,1,25,1,1,2.0,37,3.47,1,6,3,1,10,1,2019,0,0,1
27540,1,2,1,1,72,3,2,3,2,30.17,4.42,1,23,1,1,1.0,26,3.09,1,6,4,1,10,1,2019,0,0,1
27541,1,2,1,1,72,3,2,3,2,29.55,4.0,2,23,1,2,1.0,13,2.66,1,6,4,1,8,0,2019,0,1,1
27542,0,2,2,2,72,3,2,1,2,28.34,4.69,2,24,0,2,1.0,71,2.37,1,6,3,1,6,0,2019,7,1,1
27543,0,3,2,2,72,3,2,1,2,21.56,4.85,2,24,0,1,1.0,63,2.31,1,8,2,1,10,0,2019,7,0,1
27544,1,2,1,2,72,3,2,3,2,23.72,3.83,1,23,0,2,1.0,70,4.35,1,6,4,0,10,1,2019,7,1,1
27545,1,2,1,2,72,3,2,3,2,22.27,3.89,1,25,0,1,1.0,43,4.53,2,5,4,0,10,1,2019,7,0,1
27546,1,2,1,2,72,3,2,3,2,25.95,4.63,1,25,0,2,2.0,40,3.24,1,6,4,0,7,1,2019,7,1,1
27547,1,2,1,2,72,3,2,3,2,31.13,2.76,2,23,0,1,1.0,24,2.94,1,6,4,0,10,0,2019,7,0,1
27548,1,3,1,2,72,3,2,3,2,29.32,3.81,2,23,0,2,1.0,21,1.4,2,7,3,0,7,0,2019,7,0,1
27549,1,2,1,2,72,3,2,3,2,23.34,3.07,2,23,0,1,1.0,80,3.39,1,7,4,0,10,0,2019,10,0,1
27550,1,3,1,3,72,3,2,3,2,26.28,3.68,1,23,0,1,1.0,67,3.09,1,7,3,0,10,1,2019,10,0,1
27551,1,2,1,3,72,3,2,3,2,23.46,3.65,1,23,0,2,1.0,63,0.97,1,7,4,0,6,1,2019,10,0,1
27552,1,3,1,3,72,3,2,3,2,32.96,5.43,1,23,0,1,2.0,28,2.99,2,7,3,0,10,1,2019,10,1,1
27553,1,2,1,3,72,3,2,3,2,28.86,4.48,1,25,0,1,2.0,8,3.23,1,6,4,0,8,1,2019,10,0,1
27554,1,3,1,3,72,3,2,3,2,24.03,3.93,1,25,0,2,1.0,2,3.28,2,8,3,0,2,1,2019,10,0,1
27555,0,3,1,3,72,3,2,2,2,24.74,3.65,2,24,1,1,1.0,75,3.0,2,7,3,1,10,0,2019,17,0,1
27556,0,2,1,3,72,3,2,2,2,30.34,4.5,2,24,1,1,2.0,60,3.16,1,6,4,1,10,0,2019,17,0,1
27557,0,3,1,3,72,3,2,2,2,32.69,5.03,2,24,1,1,2.0,50,1.27,2,6,3,1,10,0,2019,17,0,1
27558,1,2,1,3,72,3,2,3,2,28.33,4.4,2,25,0,1,2.0,19,3.7,1,6,4,0,10,0,2019,17,0,1
27559,1,3,1,4,72,3,2,3,2,24.37,5.08,2,25,0,1,2.0,64,1.9,2,7,3,1,10,0,2019,24,0,1
27560,1,2,1,4,72,3,2,3,2,22.84,4.59,2,25,0,2,2.0,59,2.53,2,6,4,1,5,0,2019,24,1,1
27561,1,2,1,4,72,3,2,3,2,24.96,4.77,2,25,0,1,1.0,11,2.91,2,6,4,1,10,0,2019,24,0,1
27562,1,2,1,4,69,3,2,3,2,24.18,3.92,1,23,0,2,2.0,7,2.81,1,6,4,1,6,1,2019,24,1,1
27563,1,2,1,4,72,3,2,3,2,23.81,5.3,1,25,0,1,1.0,88,2.5,1,6,4,1,10,1,2019,31,1,1
27564,1,2,1,4,72,3,2,3,2,28.08,5.82,1,25,0,1,2.0,71,1.89,1,6,4,1,10,1,2019,31,0,1
27565,1,3,1,4,72,3,2,3,2,29.05,4.54,1,25,0,2,2.0,65,2.26,2,7,3,1,4,1,2019,31,0,1
27566,1,3,2,4,72,3,2,3,2,30.24,4.52,1,25,0,3,2.0,63,1.9,2,7,2,1,2,1,2019,31,1,1
27567,1,2,2,4,69,3,2,3,2,26.06,5.71,2,23,0,1,2.0,55,1.07,2,6,3,1,10,0,2019,31,0,1
27568,1,2,2,4,69,3,2,3,2,26.5,2.08,2,23,0,2,2.0,54,3.87,1,7,3,1,9,0,2019,31,0,1
27569,0,2,1,1,67,1,1,2,1,24.81,4.81,2,22,0,1,1.0,75,0.75,1,6,5,1,10,0,2019,0,1,1
27570,0,3,1,1,67,1,1,2,1,25.77,4.59,2,22,0,1,1.0,38,3.31,1,6,4,1,10,0,2019,0,0,1
27571,1,3,2,1,74,1,1,3,2,25.48,2.48,2,23,1,1,2.0,91,2.2,1,7,2,0,10,0,2019,0,0,1
27572,1,3,2,1,74,1,1,4,2,25.24,3.95,2,23,1,2,1.0,96,2.82,1,7,2,0,15,0,2019,0,0,1
27573,0,2,1,1,67,1,1,2,1,21.76,1.13,2,22,0,1,1.0,42,3.52,1,6,5,1,10,0,2019,0,0,1
27574,0,2,1,1,69,1,1,2,1,26.06,3.65,1,36,0,1,1.0,31,2.39,1,6,5,1,10,1,2019,0,0,1
27575,0,3,0,1,69,1,1,2,1,22.81,4.16,2,36,0,4,1.0,22,2.72,2,7,4,1,1,1,2019,0,1,1
27576,0,2,1,1,67,1,1,2,1,24.59,4.4,1,22,0,1,1.0,19,0.98,1,6,5,1,10,1,2019,0,0,1
27577,0,2,1,1,67,1,1,2,1,23.4,4.19,1,22,0,2,2.0,21,3.29,1,6,5,1,12,1,2019,0,0,1
27578,1,2,2,1,70,1,1,3,2,24.14,4.05,2,22,1,2,1.0,80,3.46,1,6,3,0,15,0,2019,0,0,1
27579,1,3,2,1,74,1,1,4,2,22.52,4.3,2,23,1,1,1.0,57,2.88,1,8,2,0,10,0,2019,0,0,1
27580,0,2,1,1,67,1,1,2,1,22.29,2.43,1,22,0,1,1.0,81,2.77,1,6,5,1,10,1,2019,0,0,1
27581,0,2,1,2,67,1,1,2,1,25.17,4.51,1,22,0,2,2.0,47,2.1,1,6,5,0,3,1,2019,0,1,1
27582,1,2,2,2,74,1,1,3,2,23.28,4.19,2,23,1,1,1.0,90,3.11,1,6,3,1,10,0,2019,0,0,1
27583,0,3,0,2,69,1,1,2,1,24.87,4.67,2,36,0,1,1.0,65,2.04,1,6,5,0,10,0,2019,0,0,1
27584,0,2,1,2,67,1,1,2,1,23.59,3.9,2,22,0,1,1.0,13,2.85,1,6,5,0,13,0,2019,0,0,1
27585,1,2,2,2,74,1,1,3,2,22.69,2.59,2,23,1,1,1.0,63,3.11,2,7,3,1,10,0,2019,0,0,1
27586,1,3,2,2,74,1,1,3,2,24.38,4.69,2,23,1,2,1.0,3,2.64,1,8,2,1,1,0,2019,0,1,1
27587,0,2,1,2,67,1,1,2,1,28.79,4.42,2,22,0,2,1.0,56,3.13,1,6,5,0,8,0,2019,7,1,1
27588,0,2,1,2,69,1,1,2,1,29.79,4.71,2,36,0,1,1.0,24,2.23,1,6,5,0,10,0,2019,7,0,1
27589,0,3,0,2,67,1,1,2,1,25.33,2.6,1,22,0,1,2.0,75,3.26,1,5,6,0,10,0,2019,14,0,1
27590,1,3,2,2,72,1,1,3,1,23.53,4.19,2,24,1,2,1.0,71,3.7,1,4,3,1,17,0,2019,14,0,1
27591,0,2,1,3,67,1,1,2,1,29.16,3.13,2,22,0,1,2.0,53,0.77,1,6,5,0,10,0,2019,14,0,1
27592,0,2,1,3,67,1,1,2,1,25.2,2.78,2,22,0,1,1.0,22,2.86,1,6,5,0,10,0,2019,14,0,1
27593,0,2,1,3,67,1,1,2,1,26.68,4.14,2,22,0,2,2.0,18,2.86,1,6,5,0,6,0,2019,14,0,1
27594,0,3,0,3,69,1,1,2,1,31.37,2.96,1,36,0,1,1.0,11,2.65,1,5,6,0,10,0,2019,14,0,1
27595,0,3,0,3,69,1,1,2,1,28.59,4.81,1,36,0,2,1.0,9,2.85,1,5,6,0,8,0,2019,14,0,1
27596,0,2,1,3,69,1,1,2,1,28.88,4.04,1,36,0,1,1.0,88,3.35,1,6,5,0,10,1,2019,14,0,1
27597,0,2,1,3,69,1,1,2,1,29.69,4.58,1,36,0,2,1.0,82,2.79,1,6,5,0,4,1,2019,14,0,1
27598,1,2,2,3,74,1,1,3,2,22.86,2.46,2,23,1,1,1.0,37,2.21,1,6,3,1,10,0,2019,14,0,1
27599,1,2,2,3,74,1,1,3,2,23.75,4.76,2,23,1,3,1.0,28,2.82,1,6,3,1,1,0,2019,14,1,1
27600,0,2,1,4,67,1,1,2,1,24.52,3.84,1,22,0,1,1.0,21,1.61,1,6,5,1,10,1,2019,20,0,1
27601,0,3,0,4,67,1,1,2,1,28.99,3.36,2,22,0,1,1.0,57,2.14,1,7,4,1,10,1,2019,20,0,1
27602,0,3,1,4,69,1,1,2,1,22.63,4.5,2,36,0,1,1.0,96,0.38,2,8,3,1,10,1,2019,20,0,1
27603,0,3,1,4,69,1,1,2,1,24.8,4.0,2,36,0,2,1.0,95,1.46,3,8,3,1,9,1,2019,20,0,1
27604,0,3,1,4,69,1,1,2,1,27.77,3.94,2,36,0,3,1.0,93,1.92,3,8,3,1,7,1,2019,20,0,1
27605,0,3,2,1,68,2,2,2,2,23.68,5.03,1,25,0,1,2.0,80,5.13,1,7,2,1,15,1,2019,0,0,1
27606,0,3,2,1,68,2,2,2,2,25.6,6.11,1,25,0,1,1.0,38,1.67,2,7,2,1,10,1,2019,0,0,1
27607,0,2,2,1,68,2,2,2,2,19.56,5.38,1,25,0,2,1.0,36,3.98,1,6,3,1,8,1,2019,0,0,1
27608,1,4,1,1,70,2,2,2,1,30.37,5.92,0,24,1,1,2.0,75,1.78,1,7,3,0,10,2,2019,0,0,1
27609,0,3,2,1,68,2,2,2,2,28.67,5.88,1,25,0,2,2.0,80,1.42,2,8,2,1,10,1,2019,0,0,1
27610,1,4,1,1,70,2,2,2,1,29.19,6.17,0,24,1,1,2.0,55,1.28,2,6,4,0,10,1,2019,0,0,1
27611,0,3,2,1,72,2,2,2,2,30.1,5.27,1,23,0,1,1.0,90,1.78,1,6,2,1,10,1,2019,0,1,1
27612,0,3,2,1,72,2,2,2,2,23.19,4.37,1,23,0,1,2.0,32,2.06,1,7,2,1,10,1,2019,0,0,1
27613,1,4,1,1,70,2,2,2,1,21.99,4.35,0,24,1,1,1.0,68,4.12,1,6,4,0,10,1,2019,0,0,1
27614,0,2,2,1,68,2,2,2,2,29.8,4.82,1,25,0,2,1.0,22,1.92,1,7,3,1,1,1,2019,0,1,1
27615,0,2,2,1,68,2,2,2,2,36.8,5.84,1,25,0,2,1.0,16,2.98,1,6,3,1,10,1,2019,0,0,1
27616,0,2,2,2,72,2,2,2,2,24.41,4.18,1,23,0,3,2.0,8,2.29,1,7,3,0,2,1,2019,0,0,1
27617,0,3,2,2,68,2,2,2,2,34.57,5.82,1,25,0,1,2.0,6,2.51,1,7,2,0,6,1,2019,0,0,1
27618,0,3,2,2,72,2,2,2,2,29.55,5.18,2,23,0,2,1.0,1,2.05,2,10,1,0,1,1,2019,0,0,1
27619,0,3,2,2,73,2,2,2,2,29.28,3.55,2,26,0,3,1.0,1,1.77,2,10,1,0,1,1,2019,0,1,1
27620,1,4,1,2,71,2,2,2,1,26.14,6.13,0,21,1,1,1.0,75,1.08,1,7,3,1,10,2,2019,0,0,1
27621,1,4,1,2,71,2,2,2,1,20.29,6.53,0,21,1,2,1.0,76,2.12,2,6,4,1,11,1,2019,0,0,1
27622,1,4,1,2,71,2,2,2,0,20.29,6.18,0,21,1,1,1.0,64,2.15,2,6,4,1,10,2,2019,0,0,1
27623,1,5,1,2,70,2,2,2,1,24.08,4.68,0,24,1,2,2.0,74,3.81,1,6,4,1,20,0,2019,0,0,1
27624,0,3,2,2,68,2,2,2,2,26.14,4.95,2,25,0,1,2.0,84,2.95,1,8,2,0,10,0,2019,0,0,1
27625,0,2,2,2,72,2,2,2,2,23.41,4.85,2,23,0,1,2.0,80,4.23,1,6,3,0,10,0,2019,0,0,1
27626,0,2,2,2,68,2,2,2,2,29.35,3.96,2,25,0,2,1.0,71,0.98,0,7,3,0,1,0,2019,0,0,1
27627,0,3,2,2,68,2,2,2,2,30.39,4.23,1,25,0,1,1.0,17,3.04,2,8,2,0,10,1,2019,0,0,1
27628,1,4,1,3,70,2,2,2,1,28.81,4.04,0,24,1,2,1.0,66,3.07,2,6,3,1,1,2,2019,0,1,1
27629,1,4,1,3,70,2,2,2,2,21.71,4.53,0,24,1,3,1.0,55,2.07,2,6,4,1,1,0,2019,0,0,1
27630,1,4,1,3,70,2,2,2,0,20.28,5.73,0,24,1,1,1.0,10,1.64,1,6,4,1,10,2,2019,0,0,1
27631,0,3,2,3,68,2,2,2,2,26.85,4.81,1,25,0,1,1.0,75,3.95,2,7,2,0,10,1,2019,7,0,1
27632,0,3,2,3,72,2,2,2,2,25.97,5.77,2,23,0,1,2.0,24,3.02,2,8,2,0,10,0,2019,7,0,1
27633,1,4,1,3,70,2,2,2,2,24.41,4.9,0,24,1,4,2.0,66,2.42,2,8,3,1,1,1,2019,7,1,1
27634,1,4,1,3,69,2,2,2,0,23.77,4.56,0,26,1,1,1.0,43,4.45,2,6,4,1,10,2,2019,7,0,1
27635,1,4,1,3,70,2,2,2,2,23.45,6.03,0,24,1,2,1.0,32,2.38,2,6,4,1,10,0,2019,7,0,1
27636,1,4,1,4,70,2,2,2,1,26.75,6.01,0,24,1,2,1.0,11,2.18,2,7,4,0,1,1,2019,7,1,1
27637,1,4,1,4,70,2,2,2,2,21.62,5.87,0,24,1,2,1.0,3,3.57,2,7,4,0,3,0,2019,7,1,1
27638,0,3,2,4,68,2,2,2,2,24.77,4.68,1,25,0,1,1.0,75,2.2,1,8,2,1,10,1,2019,13,0,1
27639,0,3,2,4,68,2,2,2,2,21.65,4.63,1,25,0,2,2.0,69,2.64,2,7,2,1,4,1,2019,13,0,1
27640,0,3,2,4,72,2,2,2,2,29.94,5.01,1,23,0,1,2.0,32,2.75,1,6,2,1,10,1,2019,20,0,1
