,LineBackers,A,isHomeTeam,Distance,PlayerHeightInches,TimeSnapDiff,S,TightEnds,YardsToTouchdown,Season,TurfCode,Safeties,StadiumTypeCode,Age,IsPossTeamInLead,NoseTackles,isPlayDirectionLeft,Centers,Cornerbacks,DefensiveEnds,OffensiveGuards,HomeScoreBeforePlay,Y,Down,DefensiveTackles,isFirstDown,Quarter,DefendersInTheBox
22075,3,3.64,0,1,70,1.0,4.97,1,37,2019,2,1,2,24,0,0,1,1,4,1,2,6,28.94,2,2,1,3,6
22084,3,2.24,0,10,72,1.0,4.83,1,68,2019,2,1,2,23,1,0,0,1,4,1,2,13,26.58,2,2,1,4,6
22090,3,3.04,1,4,69,1.0,5.78,2,30,2019,3,2,1,24,0,1,1,1,2,2,2,0,26.54,2,1,1,1,7
22092,6,2.27,0,7,70,1.0,5.76,1,59,2019,3,2,1,24,1,1,0,1,2,0,2,7,26.63,2,0,1,1,7
22101,2,3.72,1,2,69,1.0,4.95,1,2,2019,3,3,1,24,0,1,0,1,2,2,2,14,23.62,1,1,1,2,7
22102,5,2.43,0,10,70,2.0,5.68,1,75,2019,3,2,1,24,1,0,1,1,2,1,2,21,21.12,2,1,1,2,8
22103,3,1.94,1,10,72,1.0,6.15,2,75,2019,3,2,1,24,0,1,0,1,2,2,2,21,29.9,1,1,1,2,7
22112,2,2.0,1,5,69,1.0,5.2,1,42,2019,3,3,1,24,0,1,0,1,2,2,2,21,31.94,2,1,1,2,8
22124,3,3.49,1,10,69,1.0,5.16,2,75,2019,3,2,1,24,0,1,0,1,2,2,2,21,21.95,1,1,1,3,7
22126,3,2.44,1,1,72,1.0,4.85,3,55,2019,3,2,1,24,0,1,0,1,2,2,2,21,23.1,2,1,1,3,7
22129,6,1.96,0,7,70,1.0,4.93,1,49,2019,3,2,1,24,1,0,1,1,2,0,2,21,26.86,2,1,1,3,7
22132,5,2.91,0,2,70,1.0,6.17,1,69,2019,3,2,1,24,1,1,0,1,2,1,2,21,26.95,2,0,1,4,7
22134,5,2.95,0,5,71,2.0,5.18,1,55,2019,3,2,1,21,1,1,0,1,2,0,2,21,27.78,2,1,1,4,7
22137,5,2.96,0,2,70,2.0,4.79,1,25,2019,3,2,1,24,1,1,0,1,2,0,2,21,27.38,2,1,1,4,7
22138,5,2.31,0,10,71,1.0,5.77,2,22,2019,3,2,1,21,1,1,0,1,2,0,2,21,27.73,1,1,1,4,7
22141,3,1.44,1,8,69,2.0,6.29,2,77,2019,3,2,1,24,0,1,1,1,2,2,2,21,27.59,2,1,1,4,7
22150,3,3.03,1,4,72,2.0,4.71,2,86,2019,2,1,4,29,0,1,1,1,3,2,1,0,28.3,2,1,1,1,7
22159,4,2.1,0,3,72,1.0,3.83,3,62,2019,2,2,4,24,1,0,1,1,2,1,2,3,29.2,2,2,1,2,8
22160,3,3.65,0,1,72,2.0,4.32,1,43,2019,2,2,4,24,1,0,1,1,3,1,2,3,24.63,2,2,1,2,7
22162,2,3.66,1,10,72,1.0,1.38,0,75,2019,2,1,4,29,0,1,0,1,4,2,1,3,31.11,1,1,1,2,6
22164,2,8.68,1,1,72,1.0,3.72,1,66,2019,2,1,4,29,0,1,1,1,4,2,1,6,26.83,2,1,1,3,7
22167,3,2.07,1,3,72,2.0,5.16,2,81,2019,2,1,4,29,0,0,1,1,3,2,1,6,26.36,2,2,1,3,7
22172,3,3.69,1,1,72,1.0,3.72,2,90,2019,2,1,4,29,0,1,1,1,3,2,1,6,30.64,3,1,1,3,7
22175,3,4.58,1,1,72,1.0,3.45,2,76,2019,2,1,4,29,0,1,1,1,3,2,1,6,28.94,3,1,1,3,7
22185,4,2.23,0,1,72,1.0,4.77,3,59,2019,2,2,4,24,1,0,1,1,1,2,2,13,30.58,4,2,1,4,8
22188,2,3.56,0,10,71,1.0,4.66,1,28,2019,1,1,1,24,0,0,1,1,4,2,2,0,25.61,1,2,1,1,6
22189,3,2.46,0,2,71,2.0,4.76,1,10,2019,1,1,1,24,0,1,1,1,3,2,2,0,25.0,2,1,1,1,7
22191,3,2.09,0,1,71,2.0,4.68,2,1,2019,1,0,1,24,0,1,1,1,2,3,2,0,24.53,2,2,1,1,8
22193,4,2.56,1,1,74,2.0,4.78,2,51,2019,1,2,1,23,1,0,0,1,2,0,3,0,31.03,3,3,1,1,7
22195,2,3.43,0,2,71,1.0,5.25,1,75,2019,1,1,1,24,0,0,1,1,4,2,2,0,26.23,2,2,1,1,6
22205,3,2.57,0,1,71,2.0,4.64,1,45,2019,1,1,1,24,0,1,0,1,3,2,2,0,26.18,3,1,1,2,7
22215,3,1.84,0,7,71,1.0,4.74,1,62,2019,1,1,1,24,0,1,1,1,3,2,2,0,25.5,2,1,1,3,7
22216,2,3.36,0,10,70,1.0,5.22,1,27,2019,1,1,1,29,0,1,1,1,4,2,2,0,32.18,1,1,1,3,6
22217,3,3.03,0,2,71,0.0,5.04,2,7,2019,1,1,1,24,0,1,1,1,3,2,2,0,32.91,2,1,1,3,6
22226,3,4.4,1,10,72,0.0,2.88,1,49,2019,2,2,1,22,0,0,1,1,2,2,2,0,28.43,1,2,1,1,7
22228,2,2.65,1,2,72,2.0,3.39,1,27,2019,2,2,1,22,0,0,1,1,3,2,2,0,24.27,2,2,1,1,7
22233,4,2.8,0,7,69,1.0,4.5,1,19,2019,2,2,1,36,1,0,0,1,3,0,2,7,23.44,2,2,1,1,7
22237,4,2.78,0,10,67,1.0,4.83,1,14,2019,2,2,1,22,0,0,1,1,3,0,2,7,21.31,1,2,1,2,7
22239,4,1.79,0,1,69,1.0,3.85,3,73,2019,2,2,1,36,0,0,1,1,2,0,2,7,24.47,2,3,1,2,8
22244,2,3.19,1,3,72,2.0,4.0,2,45,2019,2,2,1,22,1,0,1,1,3,2,2,7,24.07,2,2,1,3,7
22250,2,2.41,1,10,72,1.0,3.09,1,33,2019,2,2,1,22,1,0,1,1,3,2,2,7,28.8,1,2,1,3,6
22253,4,3.69,0,10,67,1.0,4.48,1,63,2019,2,2,1,22,0,0,1,1,3,0,2,14,28.66,1,2,1,4,6
22254,4,2.65,0,1,69,1.0,4.27,1,48,2019,2,2,1,36,0,0,1,1,2,0,2,14,28.5,2,3,1,4,8
22255,4,4.36,0,10,67,1.0,4.75,1,23,2019,2,2,1,22,0,0,1,1,3,0,2,14,27.78,1,2,1,4,6
22258,4,4.04,0,1,69,1.0,4.27,3,1,2019,2,3,1,36,0,0,1,1,0,0,2,14,28.91,2,4,1,4,11
22259,2,2.97,1,5,72,2.0,1.95,1,70,2019,2,2,1,22,1,0,0,1,3,2,2,14,22.19,2,2,1,4,6
22264,4,2.06,0,8,69,1.0,3.72,2,96,2019,2,2,1,36,0,0,1,2,2,0,1,14,29.06,2,3,1,4,7
22271,4,2.12,0,19,71,1.0,4.84,1,88,2019,1,2,1,25,0,1,0,1,2,1,3,0,26.44,1,1,1,1,7
22273,3,4.46,1,1,70,1.0,4.16,2,78,2019,1,2,1,21,0,1,1,1,2,3,2,0,24.58,3,0,1,1,8
22275,4,1.11,0,10,71,1.0,5.88,0,84,2019,1,2,1,25,0,1,0,1,3,0,3,0,20.64,1,1,1,1,5
22278,3,3.74,1,1,73,1.0,4.8,2,1,2019,1,2,1,24,0,1,0,1,2,2,2,0,22.84,1,1,1,2,8
22279,4,2.81,0,1,71,1.0,3.38,1,66,2019,1,2,1,25,1,0,1,1,3,1,3,7,24.96,2,1,1,2,6
22281,4,2.65,0,3,71,1.0,4.6,1,42,2019,1,2,1,23,1,1,1,1,3,0,3,7,26.39,3,1,1,2,6
22289,4,3.18,0,1,73,1.0,4.2,1,41,2019,1,2,1,25,1,1,1,1,3,1,3,10,24.46,2,0,1,2,6
22294,3,3.27,1,10,73,1.0,4.14,2,75,2019,1,2,1,24,1,0,0,1,2,3,2,10,27.21,2,1,1,3,8
22298,4,2.27,0,2,71,2.0,3.57,1,37,2019,1,2,1,23,0,1,1,2,2,1,2,13,28.42,3,1,1,3,7
22301,3,2.99,1,3,72,1.0,4.03,1,12,2019,1,2,1,23,1,1,1,1,2,2,2,13,24.27,2,1,1,4,8
22308,4,2.74,0,1,71,1.0,4.82,2,33,2019,1,1,1,25,0,1,0,1,3,1,3,26,30.26,4,1,1,4,7
22310,4,2.8,0,2,72,1.0,1.17,1,70,2019,1,2,1,23,0,0,1,1,3,1,3,0,26.39,2,1,1,1,7
22313,3,2.86,1,1,75,1.0,5.36,2,63,2019,1,1,1,25,1,0,0,1,3,1,2,0,27.35,2,3,1,1,7
22315,2,1.66,1,10,75,1.0,5.41,1,24,2019,1,1,1,25,1,0,0,1,4,2,2,0,20.66,1,2,1,1,6
22321,4,3.22,0,10,72,1.0,4.61,3,37,2019,1,2,1,23,0,0,0,1,2,1,3,7,29.92,1,2,1,2,7
22322,4,3.04,0,10,73,1.0,3.48,3,27,2019,1,2,1,25,0,0,0,1,2,1,3,7,29.9,1,2,1,2,8
22324,2,1.78,1,3,68,2.0,6.08,1,68,2019,1,2,1,28,1,0,1,1,3,2,2,7,25.75,2,2,1,2,7
22327,4,3.28,0,1,69,2.0,3.94,1,68,2019,1,3,1,22,0,0,0,1,3,0,3,7,23.1,3,1,1,2,6
22329,3,2.89,1,3,75,1.0,4.68,2,33,2019,1,2,1,25,1,0,1,1,2,1,2,7,30.29,2,3,1,3,7
22330,2,3.27,1,1,75,1.0,4.39,1,1,2019,1,2,1,25,1,0,1,1,3,2,2,7,30.27,1,2,1,3,8
22331,4,4.37,0,1,72,1.0,3.17,2,66,2019,1,2,1,23,1,0,0,1,2,1,3,14,22.79,2,2,1,3,6
22335,3,1.54,1,10,75,1.0,6.05,3,45,2019,1,2,1,25,0,0,1,1,2,2,2,14,26.65,1,2,1,3,7
22337,4,2.83,0,1,72,1.0,3.07,1,66,2019,1,2,1,23,1,1,0,1,3,0,3,17,31.31,3,1,1,3,7
22339,3,3.62,1,10,75,1.0,5.42,2,87,2019,1,1,1,25,0,0,1,1,3,2,2,17,31.91,1,2,1,3,6
22341,3,1.39,1,4,75,2.0,5.54,2,70,2019,1,1,1,25,0,0,1,1,3,2,2,17,26.58,2,2,1,3,7
22348,4,4.18,0,7,72,2.0,3.65,3,66,2019,1,2,1,23,1,0,1,1,2,1,3,17,29.61,2,2,1,4,7
22349,4,2.54,0,10,73,1.0,3.86,3,59,2019,1,2,1,25,1,0,1,1,2,1,3,17,26.8,1,2,1,4,7
22357,4,2.97,0,1,72,1.0,4.44,1,81,2019,1,3,1,24,0,1,1,1,2,1,2,0,24.29,3,0,1,1,6
22359,2,2.92,1,4,73,1.0,4.61,1,32,2019,1,2,1,34,0,0,0,1,3,3,1,0,28.65,2,1,1,1,7
22362,5,1.62,1,1,73,2.0,5.32,1,1,2019,1,2,1,34,0,0,1,1,0,2,2,0,31.96,2,3,1,2,11
22364,3,0.09,1,10,73,1.0,4.41,1,74,2019,1,2,1,34,0,0,1,1,2,2,1,7,26.91,1,2,1,2,8
22372,4,2.95,0,2,72,2.0,5.05,1,13,2019,1,2,1,24,0,1,0,1,3,1,2,7,25.81,2,0,1,2,7
22374,4,4.23,0,2,72,1.0,5.03,1,67,2019,1,2,1,24,0,1,0,1,3,1,2,7,28.24,2,0,1,3,7
22379,2,2.6,1,1,68,1.0,4.61,1,10,2019,1,2,1,28,1,0,1,1,3,2,1,7,23.26,2,2,1,3,6
22381,4,2.86,0,1,72,1.0,3.91,1,44,2019,1,2,1,22,0,1,0,1,3,1,2,14,30.81,2,0,1,3,6
22382,4,3.83,0,2,72,2.0,3.86,1,13,2019,1,2,1,22,0,1,0,1,3,1,2,14,25.61,2,0,1,3,7
22386,4,2.9,0,1,72,1.0,4.41,1,45,2019,1,2,1,24,0,1,1,1,3,1,2,14,24.13,3,0,1,4,6
22389,4,3.22,0,2,72,1.0,3.34,1,2,2019,1,2,1,24,0,1,1,1,3,1,2,14,28.98,3,0,1,4,8
22393,4,1.3,0,5,72,1.0,4.36,1,68,2019,1,3,1,24,0,2,1,1,1,1,2,21,30.97,3,0,1,4,9
22403,2,2.92,0,2,71,1.0,5.19,1,49,2019,1,2,1,27,1,0,0,1,3,2,2,10,24.31,2,2,1,1,6
22404,2,2.54,1,10,70,1.0,5.21,1,75,2019,1,1,1,21,0,1,0,1,4,2,0,10,24.03,1,1,1,2,7
22412,2,2.41,1,10,70,1.0,5.26,1,81,2019,1,1,1,21,1,1,0,1,4,2,0,10,27.62,1,1,1,3,7
22414,2,2.15,1,1,70,1.0,4.57,1,10,2019,1,1,1,21,1,1,0,1,4,2,0,10,28.97,2,1,1,3,6
22418,2,2.34,1,2,68,2.0,4.78,1,71,2019,1,1,1,26,1,0,0,1,4,2,0,10,23.41,3,2,1,3,7
22420,2,2.16,0,1,71,1.0,5.92,2,36,2019,1,3,1,27,0,0,1,1,2,2,2,10,22.79,2,2,1,3,7
22431,4,3.99,1,1,68,2.0,3.42,2,66,2019,1,2,1,25,0,1,0,1,2,0,2,0,26.27,2,2,1,1,7
22440,3,4.54,0,3,70,1.0,3.56,1,50,2019,1,2,1,22,1,1,1,1,3,2,2,3,22.45,3,0,1,1,6
22445,4,2.81,1,10,72,2.0,5.01,2,75,2019,1,2,1,23,0,0,1,1,2,1,2,3,27.47,1,2,1,2,7
22449,3,3.1,0,6,66,2.0,4.46,1,86,2019,1,1,1,24,0,1,0,1,3,3,2,3,24.44,2,0,1,2,5
22450,4,3.53,0,1,70,1.0,4.52,2,47,2019,1,2,1,22,0,0,0,1,3,2,2,3,22.7,2,0,1,2,6
22452,4,5.02,1,2,68,1.0,3.06,1,67,2019,1,2,1,25,1,1,1,1,3,0,2,3,29.76,2,1,1,2,6
22459,4,3.65,1,1,68,1.0,2.17,2,76,2019,1,2,1,25,1,1,0,1,2,1,2,3,23.83,2,1,1,3,7
22462,3,3.77,0,10,70,1.0,4.62,1,80,2019,1,2,1,22,0,1,1,1,3,2,2,3,31.43,1,0,1,3,6
22468,2,3.03,0,1,70,1.0,3.19,1,1,2019,1,1,1,22,0,1,1,1,3,4,2,3,25.98,3,0,1,3,7
22469,4,3.23,1,3,68,1.0,3.52,2,32,2019,1,2,1,25,1,0,1,1,3,0,2,3,25.69,2,2,1,4,6
22475,4,3.77,1,10,72,1.0,3.78,1,30,2019,1,2,1,23,1,0,1,1,3,1,2,6,28.29,1,1,1,4,6
22485,2,2.57,1,1,73,1.0,4.34,1,83,2019,1,2,1,25,0,0,1,2,3,3,0,3,28.85,3,1,1,1,7
22494,3,3.74,0,3,70,2.0,4.51,2,80,2019,1,2,1,24,0,0,1,1,4,0,1,3,30.53,2,2,1,2,6
22497,2,2.24,1,10,73,1.0,5.83,1,48,2019,1,2,1,25,0,0,0,1,3,2,1,3,26.2,1,2,1,2,6
22504,2,2.22,1,1,73,1.0,5.59,1,21,2019,1,2,1,25,0,0,1,1,3,2,1,6,27.81,3,2,1,3,7
22506,2,3.01,1,4,73,2.0,5.89,1,4,2019,1,2,1,25,0,0,1,1,3,2,1,6,26.44,1,2,1,3,6
22508,2,2.32,1,10,71,1.0,5.65,1,26,2019,1,2,1,26,0,0,1,1,3,2,1,13,26.45,1,2,1,3,6
22511,4,2.22,0,10,70,1.0,6.07,2,75,2019,1,2,1,24,1,0,0,2,2,0,1,20,30.68,1,3,1,3,7
22517,2,1.67,1,1,73,1.0,4.64,1,80,2019,1,2,1,25,0,0,0,1,3,3,1,27,32.71,3,1,1,4,8
22523,3,4.93,1,1,69,0.0,2.86,1,42,2019,2,2,4,24,0,0,0,1,2,2,2,0,30.7,2,2,1,1,7
22529,2,3.29,0,2,72,2.0,4.17,1,49,2019,2,3,4,24,1,0,1,1,2,2,2,3,29.07,2,2,1,1,8
22533,2,2.45,0,5,72,2.0,4.59,1,38,2019,2,2,4,24,1,0,0,1,2,3,2,3,23.38,2,2,1,2,7
22541,2,3.0,0,1,71,1.0,3.64,1,62,2019,2,3,4,22,1,0,0,1,2,3,2,17,25.02,3,1,1,3,7
22545,3,3.11,1,1,68,1.0,4.18,1,66,2019,2,2,4,27,0,0,1,1,2,2,2,17,28.57,2,2,1,3,8
22546,2,3.44,1,10,69,2.0,5.24,1,40,2019,2,2,4,24,0,0,1,1,3,2,2,17,29.22,2,2,1,3,6
22554,3,3.75,0,2,71,1.0,4.83,2,73,2019,2,2,1,23,0,1,0,0,3,2,3,0,23.65,2,0,1,1,6
22563,3,2.31,0,10,71,1.0,5.72,2,19,2019,2,2,1,23,0,1,1,0,3,2,3,0,20.47,1,0,1,2,6
22564,2,1.71,1,5,73,1.0,5.53,1,70,2019,2,3,1,27,1,0,0,1,2,2,2,0,26.9,1,2,1,2,7
22568,2,3.05,1,4,73,2.0,3.97,1,47,2019,2,3,1,27,1,0,0,1,2,2,2,0,29.25,2,2,1,2,6
22570,2,2.07,1,3,73,2.0,4.65,1,34,2019,2,3,1,27,1,0,0,1,2,2,2,0,17.82,2,2,1,2,6
22586,3,3.13,0,10,71,1.0,4.94,1,57,2019,2,2,1,23,0,1,1,0,3,2,3,3,23.88,1,0,1,4,6
22594,2,3.86,1,10,72,1.0,3.76,1,46,2019,2,1,1,26,1,0,0,1,4,2,2,3,23.32,1,2,1,4,4
22596,3,2.97,0,8,75,1.0,4.53,2,73,2019,1,1,1,25,1,1,0,1,3,2,2,7,26.73,2,1,1,1,7
22598,4,2.56,1,4,72,2.0,4.75,2,56,2019,1,2,1,24,0,0,1,1,2,2,2,7,24.58,2,1,1,1,7
22617,3,1.45,0,10,75,1.0,5.77,2,75,2019,1,1,1,25,1,1,0,1,3,2,2,17,29.4,2,1,1,3,7
22622,4,2.73,0,1,75,1.0,6.04,2,1,2019,1,1,1,25,1,1,1,1,2,2,2,17,27.46,1,2,1,4,9
22625,4,1.31,1,10,72,1.0,4.51,3,78,2019,1,2,1,24,0,0,0,1,2,2,1,20,22.1,1,1,1,4,7
22630,2,2.62,1,10,69,1.0,4.36,2,83,2019,2,2,1,36,0,0,1,1,2,2,2,0,25.44,1,3,1,1,8
22642,2,1.61,1,7,69,1.0,4.55,1,89,2019,2,2,1,36,0,0,1,1,3,2,1,14,24.43,2,2,1,3,6
22644,3,1.91,1,10,69,1.0,4.0,1,75,2019,2,2,1,36,0,0,1,1,2,1,1,14,26.84,1,3,1,3,8
22646,2,3.45,1,7,73,1.0,5.3,0,50,2019,2,2,1,25,0,0,1,1,3,2,1,14,27.46,2,2,1,3,6
22648,2,1.23,1,1,69,1.0,4.07,1,66,2019,2,2,1,36,0,0,0,1,3,2,1,14,26.37,2,2,1,4,7
22651,3,2.37,1,1,69,1.0,5.32,3,1,2019,2,2,1,36,1,0,0,1,0,2,1,14,26.24,3,4,1,4,10
22654,3,3.32,1,2,72,1.0,4.27,1,18,2019,2,0,2,24,0,0,0,1,6,2,2,0,23.23,3,0,1,1,5
22658,2,3.67,1,10,72,1.0,4.45,1,20,2019,2,0,2,24,0,1,0,1,5,2,2,3,23.53,1,1,1,1,6
22670,2,4.48,0,2,73,1.0,4.34,1,56,2019,2,2,2,25,1,0,0,1,3,3,3,10,26.83,3,1,1,2,7
22673,3,1.72,1,5,72,1.0,5.41,2,70,2019,2,0,2,22,0,1,1,1,4,2,2,10,29.7,2,1,1,2,7
22675,2,3.28,0,5,73,1.0,3.91,1,59,2019,2,2,2,25,1,0,0,1,3,2,3,10,30.44,2,2,1,2,7
22677,3,2.61,1,10,72,1.0,4.09,1,91,2019,2,0,2,24,0,0,1,1,6,2,2,10,29.25,1,0,1,2,5
22678,3,2.36,1,10,72,1.0,4.13,1,80,2019,2,0,2,24,0,0,1,1,6,2,2,10,23.13,1,0,1,2,4
22679,3,4.03,1,10,72,1.0,4.81,1,66,2019,2,0,2,24,0,0,1,1,6,2,2,10,30.24,2,0,1,2,5
22684,3,2.45,1,8,72,2.0,7.16,1,63,2019,2,0,2,22,0,0,0,1,5,2,2,17,13.21,2,1,1,3,6
22686,3,2.57,1,10,72,2.0,5.14,1,19,2019,2,0,2,24,0,1,0,1,5,1,2,17,26.9,1,1,1,3,6
22689,2,2.29,1,10,72,2.0,5.61,1,85,2019,2,0,2,24,0,0,1,1,5,2,2,24,20.27,1,2,1,4,5
22691,2,1.79,1,1,72,2.0,6.49,1,58,2019,2,0,2,24,0,0,1,1,5,2,2,24,11.51,3,2,1,4,6
22693,3,2.85,1,4,72,2.0,4.7,2,50,2019,2,0,2,22,0,1,1,1,4,2,2,24,25.23,2,1,1,4,7
22697,3,2.83,1,4,72,2.0,5.4,2,54,2019,2,0,2,22,0,0,1,1,4,2,2,24,32.02,2,2,1,4,7
22699,3,4.61,1,4,72,2.0,4.67,2,37,2019,2,0,2,22,0,0,1,1,4,2,2,24,25.96,2,2,1,4,7
22700,3,2.15,1,10,72,2.0,5.51,1,16,2019,2,0,2,22,0,0,1,1,4,2,2,24,20.72,1,2,1,4,7
22704,3,2.78,1,2,69,1.0,6.09,1,67,2019,3,1,1,24,0,1,1,1,3,3,2,0,26.09,2,0,1,1,7
22711,4,3.61,0,3,68,2.0,3.89,1,54,2019,3,2,1,25,1,1,0,1,4,0,2,7,22.7,3,0,1,1,6
22713,5,3.35,0,1,68,2.0,4.86,1,37,2019,3,2,1,25,1,1,0,1,2,0,2,7,29.05,2,1,1,1,7
22717,4,3.03,0,1,68,1.0,4.2,1,1,2019,3,3,1,25,1,1,1,1,3,0,2,7,27.91,2,0,1,2,6
22719,3,2.22,1,12,72,1.0,5.14,1,77,2019,3,2,1,24,0,1,0,1,3,2,2,7,30.36,2,0,1,2,5
22725,4,2.97,0,10,72,1.0,4.88,1,18,2019,3,2,1,23,1,1,1,1,3,0,2,10,25.47,1,1,1,2,7
22731,3,3.18,1,7,69,1.0,4.25,1,7,2019,3,2,1,24,0,1,0,1,3,2,2,10,23.87,2,0,1,2,6
22737,4,1.68,1,1,69,1.0,3.49,2,1,2019,3,2,1,24,0,1,0,1,1,3,3,17,28.51,2,0,1,3,10
22738,5,0.98,0,10,72,1.0,6.27,1,75,2019,3,2,1,23,1,1,1,1,2,0,2,24,25.72,1,1,1,3,7
22744,4,2.83,0,1,68,1.0,4.69,1,1,2019,3,2,1,25,1,1,1,1,3,0,2,24,25.1,4,1,1,3,7
22749,3,2.82,1,5,72,1.0,4.98,2,67,2019,3,2,1,24,0,1,0,1,3,2,2,24,23.76,2,0,1,3,6
22755,3,3.24,1,1,69,1.0,4.94,2,32,2019,3,2,1,24,0,1,1,1,3,2,2,24,27.52,2,0,1,4,6
22757,4,3.21,0,2,72,1.0,4.73,1,67,2019,3,2,1,23,1,0,0,1,4,1,2,27,23.35,3,0,1,4,6
22758,3,2.39,1,10,72,1.0,4.09,1,43,2019,3,1,1,24,0,1,1,1,3,3,2,27,27.43,1,0,1,4,7
22763,2,1.28,1,2,72,2.0,4.34,3,67,2019,2,2,3,23,0,0,1,1,2,3,3,0,20.42,2,2,1,1,8
22764,2,3.7,1,1,72,1.0,3.82,1,55,2019,2,2,3,23,0,0,1,1,2,3,3,0,25.02,2,2,1,1,7
22767,3,3.65,0,10,68,1.0,4.67,2,83,2019,2,2,3,27,1,0,0,1,2,2,2,3,23.62,1,2,1,1,7
22770,2,2.15,1,4,72,2.0,5.21,2,87,2019,2,3,3,23,0,0,1,1,2,3,3,3,32.36,2,1,1,1,7
22772,3,2.52,0,4,68,2.0,5.1,1,32,2019,2,2,3,27,1,0,1,1,2,2,2,10,20.28,2,2,1,2,8
22778,3,3.99,0,10,68,1.0,4.08,1,54,2019,2,1,3,27,1,0,1,1,3,2,2,13,22.72,1,2,1,2,7
22784,3,2.89,0,1,68,2.0,4.85,2,48,2019,2,2,3,27,1,0,1,1,2,2,2,20,22.62,3,2,1,3,8
22790,3,3.58,0,10,68,1.0,4.47,2,19,2019,2,1,3,27,1,0,1,1,3,2,2,20,25.32,1,2,1,3,6
22794,2,3.64,1,4,72,1.0,3.54,1,4,2019,2,3,3,23,0,0,1,1,2,4,3,20,22.64,1,0,1,4,8
22795,2,2.94,1,2,72,1.0,3.38,1,67,2019,2,3,3,23,0,0,1,1,2,4,3,27,28.54,2,0,1,4,7
22797,2,2.42,1,6,72,1.0,3.66,3,59,2019,2,2,3,23,0,0,1,1,2,4,3,27,27.21,2,1,1,4,8
22800,2,3.36,0,10,69,1.0,5.25,1,58,2019,1,1,1,29,0,1,1,2,4,2,1,0,31.96,2,1,1,1,6
22801,3,4.47,0,4,69,1.0,4.38,2,31,2019,1,1,1,29,0,1,1,2,3,2,1,0,30.14,2,1,1,1,8
22802,2,3.59,0,2,69,2.0,4.44,1,2,2019,1,1,1,29,0,1,1,2,4,2,1,0,24.04,1,1,1,1,7
22803,4,2.42,1,10,71,1.0,2.82,2,75,2019,1,3,1,31,1,0,0,1,2,1,2,0,30.58,1,1,1,1,7
22806,4,3.44,1,1,71,0.0,4.06,2,1,2019,1,3,1,31,1,0,1,1,2,0,3,0,23.02,3,2,1,2,8
22808,3,2.37,0,1,73,1.0,4.5,2,66,2019,1,1,1,24,1,0,0,2,3,2,1,7,22.63,4,2,1,2,7
22811,3,2.18,0,5,69,2.0,4.55,2,70,2019,1,1,1,29,1,1,0,2,3,2,1,14,23.76,2,1,1,2,8
22814,4,2.66,1,1,71,1.0,2.97,1,87,2019,1,2,1,31,0,0,1,1,3,0,2,14,28.64,2,2,1,2,6
22816,3,3.48,0,1,69,1.0,4.43,2,66,2019,1,1,1,29,1,1,1,2,3,2,1,23,24.96,2,1,1,3,7
22817,2,2.92,0,10,73,1.0,5.19,1,62,2019,1,1,1,24,1,1,1,2,4,2,1,23,31.87,1,1,1,3,6
22818,2,2.98,0,10,73,1.0,5.01,1,47,2019,1,1,1,24,1,1,1,2,4,2,1,23,32.18,1,1,1,3,6
22821,2,2.84,0,10,69,1.0,4.95,1,19,2019,1,1,1,29,1,1,1,2,4,2,1,23,26.21,2,1,1,3,6
22822,4,3.6,1,10,71,1.0,5.24,1,75,2019,1,2,1,31,0,0,0,1,3,1,2,23,24.14,1,1,1,3,6
22828,4,2.32,1,3,71,2.0,5.27,1,37,2019,1,2,1,24,0,0,0,1,3,1,2,23,30.88,2,1,1,3,6
22831,1,3.12,0,5,69,1.0,5.56,1,38,2019,1,2,1,29,1,0,0,2,4,3,1,30,21.11,3,1,1,4,7
22833,3,1.65,0,1,69,1.0,4.75,3,1,2019,1,2,1,29,1,1,0,2,0,3,1,30,22.46,2,2,1,4,11
22836,2,3.94,0,2,73,1.0,4.97,1,72,2019,1,1,1,24,1,0,0,2,4,2,1,30,23.88,2,2,1,4,6
22837,4,2.56,1,10,71,1.0,4.97,1,75,2019,1,2,1,24,0,0,1,1,3,0,2,30,29.75,1,2,1,4,6
22839,4,2.15,1,7,68,1.0,5.81,1,31,2019,1,2,1,22,0,0,1,1,3,0,2,30,29.84,2,2,1,4,6
22850,2,2.25,0,7,68,1.0,5.02,1,80,2019,2,2,2,26,1,1,0,1,3,2,1,7,29.3,2,1,1,1,7
22858,4,1.72,1,1,70,2.0,6.75,2,1,2019,2,1,2,24,0,0,0,1,1,2,2,7,21.23,2,3,1,2,10
22864,3,2.43,1,1,71,2.0,5.83,1,66,2019,2,2,2,21,0,0,0,1,2,2,2,21,20.66,2,2,1,2,7
22867,2,2.05,1,10,70,1.0,3.03,2,92,2019,2,3,2,24,0,0,0,1,2,3,2,21,25.31,1,1,1,2,6
22872,2,2.72,1,15,70,2.0,5.91,1,31,2019,2,3,2,24,0,0,0,1,2,2,2,21,20.48,2,2,1,3,6
22874,3,1.17,1,4,71,1.0,5.83,1,10,2019,2,2,2,21,0,0,0,1,2,2,2,21,26.78,2,2,1,3,7
22876,3,2.63,0,1,70,2.0,5.57,2,66,2019,2,2,2,21,1,1,1,1,2,2,1,28,19.92,4,1,1,3,8
22880,3,4.31,1,11,70,1.0,5.05,1,62,2019,2,2,2,24,0,0,0,1,2,2,2,28,21.72,1,2,1,3,7
