,PlayId,isHomeTeam,X,Y,S,A,Orientation,Dir,Season,Quarter,PossessionTeamAbbrCode,Down,Distance,HomeScoreBeforePlay,VisitorScoreBeforePlay,IsPossTeamInLead,DefendersInTheBox,isPlayDirectionLeft,TimeSnapDiff,YardsToTouchdown,PlayerHeightInches,PlayerWeight,Age,PlayerCollegeNameCode,HomeTeamAbbrCode,VisitorTeamAbbrCode,Week,StadiumTypeCode,TurfCode,isFirstDown,Centers,Cornerbacks,DefensiveEnds,DefensiveTackles,LineBackers,NoseTackles,OffensiveGuards,Safeties,TightEnds,DistanceBins
24020,20191006022385,1,105.1,28.79,3.19,3.4,81.2,55.08,2019,3,13,2,1,16,17,1,8,0,1.0,1,72,229,29,59,13,2,5,4,2,1,1,3,2,2,2,0,1,2,1,1
24021,20191006022438,0,90.31,23.06,4.48,3.3,252.28,263.16,2019,3,2,1,10,23,17,1,7,1,2.0,75,68,206,27,57,13,2,5,4,2,0,1,3,2,1,3,0,2,2,1,2
24022,20191006022596,1,69.34,31.19,2.94,3.9,99.51,147.99,2019,3,13,1,10,23,17,0,6,0,1.0,36,69,210,26,1,13,2,5,4,2,0,1,3,3,1,2,0,1,2,1,2
24023,20191006022663,1,92.76,30.94,3.13,3.02,90.47,131.39,2019,3,13,1,10,23,17,0,7,0,1.0,13,69,210,26,1,13,2,5,4,2,0,1,3,2,2,2,0,1,2,1,2
24024,20191006023006,1,52.96,21.41,5.86,2.77,124.27,149.38,2019,3,13,1,10,26,17,0,7,0,1.0,51,72,229,29,59,13,2,5,4,2,0,1,3,3,1,2,0,1,2,1,2
24025,20191006023404,0,88.65,30.78,4.9,4.58,44.0,74.4,2019,4,2,1,10,33,17,1,6,0,1.0,16,68,206,27,57,13,2,5,4,2,0,1,2,2,1,4,0,2,2,2,2
24026,20191006023530,0,104.1,30.32,3.66,3.31,69.08,81.74,2019,4,2,1,1,33,17,1,7,0,1.0,1,69,195,24,23,13,2,5,4,2,0,1,3,2,1,3,0,2,2,1,1
24027,20191006023551,0,104.38,29.22,3.85,3.13,66.38,39.11,2019,4,2,2,1,33,17,1,7,0,1.0,1,68,206,27,57,13,2,5,4,2,0,1,3,2,1,3,0,2,2,1,1
24028,20191006023693,1,95.58,22.62,3.28,3.13,276.04,308.29,2019,4,13,1,10,33,25,0,7,1,1.0,81,72,229,29,59,13,2,5,4,2,1,1,3,2,2,2,0,1,2,2,2
24029,20191006023714,1,85.22,24.33,3.95,2.43,253.14,227.01,2019,4,13,1,10,33,25,0,7,1,2.0,71,72,229,29,59,13,2,5,4,2,0,1,3,2,2,2,0,1,2,2,2
24030,20191006023759,1,61.07,29.19,4.1,3.4,275.57,301.72,2019,4,13,1,10,33,25,0,8,1,1.0,47,72,229,29,59,13,2,5,4,2,0,1,2,3,2,2,0,1,2,2,2
24031,20191006023804,1,52.66,25.42,4.34,3.21,250.74,232.92,2019,4,13,1,10,33,25,0,8,1,1.0,37,69,210,26,1,13,2,5,4,2,1,1,2,3,2,2,0,1,2,2,2
24032,20191006023825,1,28.92,21.62,5.24,3.08,197.78,211.74,2019,4,13,1,10,33,25,0,8,1,1.0,13,69,210,26,1,13,2,5,4,2,0,1,2,3,2,2,0,1,2,2,2
24033,20191006024230,1,74.45,24.89,3.96,3.31,272.64,231.34,2019,4,13,1,10,40,32,0,8,1,2.0,60,72,229,29,59,13,2,5,4,2,0,1,2,3,2,2,0,1,2,2,2
24034,20191006024350,1,65.79,20.97,6.04,3.14,212.82,199.94,2019,4,13,1,10,40,32,0,8,1,1.0,49,72,229,29,59,13,2,5,4,2,0,1,2,3,2,2,0,1,2,1,2
24035,20191006030051,0,29.99,28.4,4.28,3.08,82.1,74.97,2019,1,30,1,10,0,0,0,7,0,1.0,75,71,225,25,5,22,30,5,2,2,0,1,3,2,2,2,0,2,2,1,2
24036,20191006030122,0,46.89,26.9,3.08,4.92,102.08,111.55,2019,1,30,2,10,0,0,0,7,0,1.0,57,71,225,25,5,22,30,5,2,2,0,1,2,2,2,3,0,2,2,2,2
24037,20191006030323,1,73.93,25.39,5.13,3.68,282.49,286.53,2019,1,22,1,10,0,0,0,8,1,1.0,59,75,230,29,97,22,30,5,2,2,0,1,3,1,2,4,0,1,1,2,2
24038,20191006030344,1,69.27,21.59,4.66,1.4,237.65,227.8,2019,1,22,2,5,0,0,0,6,1,1.0,54,70,215,24,0,22,30,5,2,2,0,1,4,0,2,4,0,1,1,1,1
24039,20191006030414,0,24.78,29.42,4.37,2.62,75.99,98.29,2019,1,30,1,10,0,0,0,6,0,1.0,81,71,208,22,58,22,30,5,2,2,0,1,3,2,2,2,0,2,2,2,2
24040,20191006030574,1,43.77,28.59,4.42,1.72,262.44,246.83,2019,1,22,2,9,0,0,0,6,1,1.0,29,70,215,24,0,22,30,5,2,2,0,1,4,1,1,4,0,1,1,2,2
24041,20191006030623,1,34.76,21.1,5.8,2.55,238.91,220.04,2019,1,22,4,1,0,0,0,8,1,1.0,21,70,215,24,0,22,30,5,2,2,1,2,2,1,3,4,0,1,1,2,1
24042,20191006030684,1,27.52,29.75,5.06,2.85,207.05,196.86,2019,1,22,2,8,0,0,0,7,1,1.0,13,70,215,24,0,22,30,5,2,2,0,1,4,1,1,4,0,1,1,1,2
24043,20191006030785,0,29.89,25.57,4.09,2.66,83.5,65.11,2019,1,30,1,10,3,0,1,6,0,1.0,75,71,225,25,5,22,30,5,2,2,0,1,3,2,2,2,0,2,2,1,2
24044,20191006030806,0,34.78,25.45,4.12,2.19,69.61,57.62,2019,1,30,2,5,3,0,1,7,0,2.0,70,71,225,25,5,22,30,5,2,2,0,1,3,2,2,2,0,2,2,2,1
24045,20191006031047,1,89.9,24.7,4.64,3.33,261.53,249.47,2019,1,22,1,10,3,7,1,7,1,2.0,75,75,230,29,97,22,30,5,2,2,1,1,3,1,2,4,0,1,1,2,2
24046,20191006031189,1,81.5,23.75,5.25,3.17,36.12,21.81,2019,2,22,1,10,3,7,1,5,0,1.0,24,70,215,24,0,22,30,5,2,2,0,1,4,1,1,4,0,1,1,1,2
24047,20191006031239,1,89.68,32.23,5.41,1.62,59.64,51.17,2019,2,22,3,2,3,7,1,6,0,1.0,16,70,215,24,0,22,30,5,2,2,1,1,4,0,2,4,0,1,1,2,1
24048,20191006031337,0,89.63,24.8,4.78,3.57,243.63,247.24,2019,2,30,1,10,10,7,1,6,1,1.0,75,71,208,22,58,22,30,5,2,2,1,1,3,2,2,2,0,2,2,1,2
24049,20191006031358,0,75.31,28.74,4.39,3.04,254.0,252.7,2019,2,30,1,10,10,7,1,6,1,1.0,61,71,208,22,58,22,30,5,2,2,0,1,3,2,2,2,0,2,2,1,2
24050,20191006031433,0,44.51,25.01,3.84,2.66,274.97,292.6,2019,2,30,1,10,10,7,1,7,1,1.0,30,71,208,22,58,22,30,5,2,2,0,1,3,2,2,2,0,2,2,2,2
24051,20191006031645,1,29.77,29.39,5.58,2.51,75.84,44.74,2019,2,22,1,15,10,10,0,6,0,1.0,75,70,215,24,0,22,30,5,2,2,0,1,4,0,2,4,0,1,1,1,3
24052,20191006031828,1,94.85,28.95,4.4,2.5,97.33,102.94,2019,2,22,1,10,10,10,0,7,0,1.0,10,70,215,24,0,22,30,5,2,2,0,1,3,1,2,4,0,1,1,2,2
24053,20191006031913,0,89.73,29.29,1.03,2.11,267.12,263.53,2019,2,30,1,10,17,10,1,5,1,2.0,75,71,205,25,18,22,30,5,2,2,0,1,4,2,1,2,0,2,2,0,2
24054,20191006032010,1,71.97,30.64,4.43,2.93,108.26,86.17,2019,3,22,1,10,17,10,0,6,0,2.0,33,70,215,24,0,22,30,5,2,2,0,1,4,0,2,4,0,1,1,1,2
24055,20191006032095,0,89.59,27.98,4.41,2.61,263.09,281.0,2019,3,30,1,10,24,10,1,7,1,1.0,75,71,225,25,5,22,30,5,2,2,0,1,3,2,2,2,0,2,2,1,2
24056,20191006032116,0,82.4,31.29,3.92,2.72,277.49,298.47,2019,3,30,2,2,24,10,1,7,1,1.0,67,71,225,25,5,22,30,5,2,2,1,1,3,2,2,2,0,2,2,1,1
24057,20191006032137,0,77.64,28.68,3.97,2.06,231.64,255.93,2019,3,30,1,10,24,10,1,6,1,1.0,63,71,225,25,5,22,30,5,2,2,0,1,3,2,2,2,0,2,2,1,2
24058,20191006032299,0,56.89,25.0,4.71,2.41,279.76,286.83,2019,3,30,2,5,24,10,1,7,1,1.0,43,71,208,22,58,22,30,5,2,2,0,1,3,2,2,2,0,2,2,1,1
24059,20191006032320,0,52.62,24.9,4.21,2.01,241.92,242.16,2019,3,30,3,1,24,10,1,7,1,1.0,39,71,208,22,58,22,30,5,2,2,0,1,3,1,3,2,0,2,2,1,1
24060,20191006032407,0,36.49,22.14,4.89,2.77,242.58,228.61,2019,3,30,2,7,24,10,1,6,1,2.0,22,71,208,22,58,22,30,5,2,2,0,1,3,2,2,2,0,2,2,1,2
24061,20191006032428,0,30.62,23.17,4.5,3.74,283.26,302.81,2019,3,30,3,2,24,10,1,5,1,2.0,17,71,208,22,58,22,30,5,2,2,1,1,4,2,1,2,0,2,2,1,1
24062,20191006032521,0,15.71,28.89,3.63,2.9,279.77,293.13,2019,3,30,3,2,24,10,1,7,1,1.0,2,71,225,25,5,22,30,5,2,2,1,1,3,2,2,2,0,2,2,1,1
24063,20191006032574,1,29.89,24.55,5.16,3.07,89.27,114.19,2019,3,22,1,10,24,17,0,7,0,2.0,75,70,215,24,0,22,30,5,2,2,0,1,3,0,3,4,0,1,1,2,2
24064,20191006032628,1,36.16,25.03,4.17,3.17,70.64,49.37,2019,3,22,2,10,24,17,0,6,0,1.0,68,70,215,24,0,22,30,5,2,2,0,1,4,0,2,4,0,1,1,1,2
24065,20191006032741,0,84.81,30.96,2.63,3.57,245.76,225.91,2019,3,30,1,15,24,17,1,6,1,1.0,70,71,208,22,58,22,30,5,2,2,0,1,3,2,2,2,0,2,2,1,3
24066,20191006033110,1,51.04,33.12,5.77,2.82,300.02,355.34,2019,4,22,1,10,24,17,0,6,1,1.0,34,70,215,24,0,22,30,5,2,2,0,1,4,1,1,4,0,1,1,1,2
24067,20191006033154,1,41.71,28.63,5.07,1.96,276.6,239.93,2019,4,22,2,3,24,17,0,7,1,1.0,27,75,230,29,97,22,30,5,2,2,0,2,3,1,2,4,0,1,1,1,1
24068,20191006033359,1,86.09,26.5,5.86,2.41,236.93,207.97,2019,4,22,1,10,31,17,0,7,1,2.0,70,70,215,24,0,22,30,5,2,2,0,1,3,1,2,4,0,1,1,2,2
24069,20191006033608,1,80.23,29.46,4.65,2.87,268.79,247.15,2019,4,22,1,10,31,17,0,7,1,2.0,65,75,230,29,97,22,30,5,2,2,0,2,3,1,2,4,0,1,1,1,2
24070,20191006033630,1,77.68,26.87,5.64,2.82,313.79,333.39,2019,4,22,2,6,31,17,0,7,1,1.0,61,70,215,24,0,22,30,5,2,2,1,1,3,1,2,4,0,1,1,2,2
24071,20191006033656,1,59.61,25.06,4.41,3.8,289.28,277.94,2019,4,22,1,10,31,17,0,7,1,2.0,45,75,230,29,97,22,30,5,2,2,0,1,3,1,2,4,0,1,1,2,2
24072,20191006033677,1,59.02,24.53,5.21,3.67,289.11,276.49,2019,4,22,2,9,31,17,0,7,1,1.0,44,75,230,29,97,22,30,5,2,2,0,2,3,1,2,4,0,1,1,1,2
24073,20191006033740,1,43.83,28.45,5.18,3.32,271.28,251.91,2019,4,22,1,10,31,17,0,7,1,2.0,29,75,230,29,97,22,30,5,2,2,0,1,3,1,2,4,0,1,1,1,2
24074,20191006033845,1,39.72,27.54,5.13,2.69,255.49,240.96,2019,4,22,3,6,31,17,0,7,1,1.0,25,70,215,24,0,22,30,5,2,2,0,2,3,0,3,4,0,1,1,1,2
24075,20191006040106,0,71.52,23.65,6.67,1.06,246.46,193.27,2019,1,20,1,10,0,0,0,7,1,2.0,55,70,210,24,57,23,20,5,1,2,0,1,2,0,3,4,0,2,2,2,2
24076,20191006040180,0,53.76,25.08,5.68,2.04,243.41,197.49,2019,1,20,1,10,0,0,0,6,1,2.0,37,70,210,24,57,23,20,5,1,2,0,1,2,0,3,4,0,2,2,2,2
24077,20191006040234,0,26.88,27.28,5.71,1.47,279.18,323.12,2019,1,20,1,10,0,0,0,8,1,1.0,13,71,220,21,102,23,20,5,1,2,0,1,2,0,3,4,0,2,2,3,2
24078,20191006040274,0,35.42,30.25,3.61,1.4,252.65,218.7,2019,1,20,3,20,0,0,0,6,1,1.0,23,69,203,26,42,23,20,5,1,2,0,1,3,0,2,4,0,2,2,1,4
24079,20191006040392,1,46.67,30.75,5.14,1.91,97.93,87.48,2019,1,23,1,10,0,3,1,8,0,1.0,60,72,210,25,25,23,20,5,1,2,0,1,2,2,1,2,1,2,3,1,2
24080,20191006040465,1,53.54,28.44,4.85,3.21,104.69,82.18,2019,1,23,1,10,0,3,1,7,0,1.0,52,72,210,25,25,23,20,5,1,2,1,1,2,2,1,2,1,2,3,1,2
24081,20191006040497,1,65.24,28.45,4.67,3.07,76.88,94.05,2019,1,23,1,10,0,3,1,7,0,2.0,41,72,226,23,36,23,20,5,1,2,0,1,2,2,1,3,1,2,2,2,2
24082,20191006040592,0,112.91,31.51,4.45,2.7,294.99,272.23,2019,1,20,1,10,0,3,0,7,1,1.0,98,70,210,24,57,23,20,5,1,2,0,1,2,0,3,4,0,2,2,1,2
24083,20191006040613,0,112.77,23.8,4.25,2.88,249.72,241.45,2019,1,20,2,10,0,3,0,7,1,1.0,98,70,210,24,57,23,20,5,1,2,0,1,3,0,2,4,0,2,2,3,2
24084,20191006040757,0,52.96,26.48,6.61,1.92,246.16,235.06,2019,1,20,1,10,0,3,0,6,1,2.0,40,71,220,21,102,23,20,5,1,2,1,1,3,0,2,4,0,2,2,2,2
24085,20191006040828,0,36.59,33.92,6.07,1.95,291.72,339.76,2019,1,20,2,9,0,3,0,7,1,2.0,20,70,210,24,57,23,20,5,1,2,0,1,2,0,3,4,0,2,2,2,2
24086,20191006040929,1,65.01,29.78,3.7,3.67,277.66,294.74,2019,2,23,1,10,0,10,1,6,1,2.0,50,72,226,23,36,23,20,5,1,2,0,1,3,2,1,2,1,2,2,1,2
24087,20191006041165,0,38.86,28.71,6.55,3.17,43.31,24.25,2019,2,20,1,10,7,10,0,6,0,2.0,66,70,210,24,57,23,20,5,1,2,1,1,2,0,3,4,0,2,2,1,2
24088,20191006041383,1,81.57,30.23,3.86,1.79,271.86,271.77,2019,2,23,2,2,7,13,1,8,1,2.0,67,72,226,23,36,23,20,5,1,2,0,1,2,2,1,3,1,2,2,2,1
24089,20191006041428,1,73.24,27.91,4.33,1.83,264.34,283.6,2019,2,23,1,10,7,13,1,6,1,1.0,59,72,226,23,36,23,20,5,1,2,0,1,2,2,2,3,0,2,2,1,2
24090,20191006041557,0,64.52,28.21,6.79,2.11,53.38,45.34,2019,2,20,1,10,7,13,0,8,0,1.0,41,70,210,24,57,23,20,5,1,2,0,1,2,0,3,4,0,2,2,1,2
24091,20191006041601,0,62.24,35.53,6.07,2.03,75.43,32.88,2019,2,20,2,11,7,13,0,6,0,2.0,42,70,210,24,57,23,20,5,1,2,0,1,3,0,2,3,0,2,3,1,3
24092,20191006041667,0,77.41,20.08,6.19,1.86,132.18,132.98,2019,2,20,1,10,7,13,0,8,0,2.0,28,70,210,24,57,23,20,5,1,2,0,1,2,0,3,4,0,2,2,1,2
24093,20191006041705,0,81.14,20.14,6.69,1.87,131.06,142.02,2019,2,20,2,6,7,13,0,7,0,2.0,24,70,210,24,57,23,20,5,1,2,1,1,3,0,2,4,0,2,2,3,2
24094,20191006041754,1,113.06,22.33,3.66,1.01,268.78,236.03,2019,2,23,1,10,7,13,1,9,1,1.0,99,72,226,23,36,23,20,5,1,2,0,1,2,2,2,3,0,2,2,3,2
24095,20191006041867,0,71.13,27.89,6.64,1.3,67.99,41.17,2019,2,20,1,10,7,15,0,6,0,1.0,35,69,203,26,42,23,20,5,1,2,1,1,3,0,2,3,0,2,3,1,2
24096,20191006041980,0,101.34,35.34,6.26,1.6,54.54,12.73,2019,2,20,2,2,7,15,0,8,0,1.0,2,70,210,24,57,23,20,5,1,2,0,1,3,0,2,4,0,2,2,1,1
24097,20191006042088,1,89.25,29.76,2.73,2.52,289.82,328.44,2019,2,23,1,10,7,18,1,6,1,1.0,75,72,226,23,36,23,20,5,1,2,0,1,3,4,0,2,0,2,2,1,2
24098,20191006042388,1,67.06,31.32,3.51,3.25,76.4,60.12,2019,3,23,1,10,7,18,1,6,0,1.0,37,72,226,23,36,23,20,5,1,2,0,1,3,2,1,2,1,2,2,1,2
24099,20191006042752,0,83.1,27.6,4.82,2.8,262.48,245.18,2019,3,20,2,11,10,18,0,7,1,2.0,68,70,210,24,57,23,20,5,1,2,0,1,2,0,3,4,0,2,2,1,3
24100,20191006042807,0,71.18,24.22,3.5,3.81,283.86,289.31,2019,3,20,1,15,10,18,0,7,1,2.0,55,70,210,24,57,23,20,5,1,2,0,1,2,0,3,4,0,2,2,1,3
24101,20191006042828,0,66.08,25.49,5.25,2.51,316.95,333.99,2019,3,20,2,10,10,18,0,7,1,1.0,50,70,210,24,57,23,20,5,1,2,1,1,2,0,3,4,0,2,2,1,2
24102,20191006042910,1,29.22,30.94,3.92,5.05,77.3,59.76,2019,3,23,1,10,10,25,1,7,0,1.0,75,73,234,26,143,23,20,5,1,2,0,1,2,2,1,3,1,2,2,2,2
24103,20191006043107,1,86.65,24.53,3.26,3.14,90.17,78.02,2019,3,23,3,1,10,25,1,8,0,1.0,18,72,226,23,36,23,20,5,1,2,1,1,2,2,2,3,0,2,2,2,1
24104,20191006043185,1,96.59,23.38,3.61,4.97,96.69,98.88,2019,3,23,2,7,10,25,1,6,0,1.0,8,73,234,26,143,23,20,5,1,2,0,1,3,2,2,2,0,2,2,1,2
24105,20191006043294,0,10.59,26.23,4.96,5.04,46.19,5.54,2019,4,20,2,17,10,25,0,7,0,1.0,95,71,220,21,102,23,20,5,1,2,0,1,3,0,2,4,0,2,2,1,4
24106,20191006043457,1,53.34,29.72,3.19,3.61,287.56,275.86,2019,4,23,2,10,10,25,1,6,1,1.0,38,73,234,26,143,23,20,5,1,2,0,1,3,2,1,2,1,2,2,1,2
24107,20191006043603,1,43.86,31.06,3.19,3.09,219.81,207.36,2019,4,23,2,14,10,25,1,6,1,1.0,29,72,226,23,36,23,20,5,1,2,0,1,3,2,1,2,1,2,2,1,3
24108,20191006043682,0,31.33,32.1,5.22,3.26,80.78,40.78,2019,4,20,1,10,10,25,0,8,0,2.0,73,70,210,24,57,23,20,5,1,2,0,1,2,0,3,4,0,2,2,1,2
24109,20191006043703,0,33.39,27.95,4.79,2.72,137.63,137.72,2019,4,20,2,8,10,25,0,7,0,1.0,71,70,210,24,57,23,20,5,1,2,0,1,3,0,2,4,0,2,2,1,2
24110,20191006043759,0,54.26,29.1,4.03,2.36,95.02,108.45,2019,4,20,1,10,10,25,0,6,0,2.0,50,70,210,24,57,23,20,5,1,2,0,1,3,0,2,4,0,2,2,1,2
24111,20191006043785,0,59.67,22.1,4.85,3.05,114.26,142.5,2019,4,20,2,4,10,25,0,7,0,1.0,44,70,210,24,57,23,20,5,1,2,1,1,3,0,2,4,0,2,2,1,1
24112,20191006043849,0,69.26,25.85,4.11,2.73,70.88,61.24,2019,4,20,1,20,10,25,0,7,0,2.0,35,70,210,24,57,23,20,5,1,2,0,1,3,0,2,4,0,2,2,1,4
24113,20191006043870,0,73.12,28.01,4.49,2.83,86.87,87.48,2019,4,20,2,17,10,25,0,7,0,2.0,32,70,210,24,57,23,20,5,1,2,0,1,3,0,2,4,0,2,2,1,4
24114,20191006043908,0,75.34,23.08,4.09,3.73,103.19,46.04,2019,4,20,3,16,10,25,0,7,0,1.0,31,70,210,24,57,23,20,5,1,2,0,1,3,0,2,4,0,2,2,1,3
24115,20191006044088,0,78.09,30.77,4.84,3.34,87.04,69.93,2019,4,20,1,10,10,28,0,8,0,1.0,27,71,220,21,102,23,20,5,1,2,0,1,2,0,3,4,0,2,2,2,2
24116,20191006044109,0,80.07,33.87,6.5,1.78,44.49,34.21,2019,4,20,2,8,10,28,0,8,0,1.0,25,71,220,21,102,23,20,5,1,2,0,1,2,0,3,4,0,2,2,2,2
24117,20191006044147,0,79.5,32.4,5.99,2.68,47.74,42.26,2019,4,20,3,9,10,28,0,7,0,1.0,26,71,220,21,102,23,20,5,1,2,0,1,3,0,2,4,0,2,2,1,2
24118,20191006044168,0,84.24,27.43,5.26,1.89,137.26,135.38,2019,4,20,4,4,10,28,0,8,0,1.0,21,71,220,21,102,23,20,5,1,2,1,1,2,0,3,4,0,2,2,2,1
24119,20191006050083,1,85.14,29.3,3.98,4.01,277.33,329.61,2019,1,25,2,6,0,0,0,7,1,1.0,71,70,220,21,37,25,6,5,1,2,0,1,3,0,1,4,1,1,2,1,2
24120,20191006050104,1,78.41,30.06,3.92,3.38,233.39,278.34,2019,1,25,3,1,0,0,0,8,1,1.0,66,73,242,23,18,25,6,5,1,2,1,1,2,1,1,4,1,1,2,2,1
24121,20191006050127,1,77.17,27.24,4.22,2.44,250.73,249.26,2019,1,25,1,10,0,0,0,6,1,2.0,63,70,220,21,37,25,6,5,1,2,0,1,3,0,1,4,1,1,2,2,2
24122,20191006050207,1,45.83,26.97,5.12,0.87,297.94,324.23,2019,1,25,2,1,0,0,0,7,1,1.0,32,70,220,21,37,25,6,5,1,2,1,1,2,1,2,4,0,1,2,1,1
24123,20191006050228,1,42.7,26.88,5.42,2.65,208.89,210.39,2019,1,25,1,10,0,0,0,6,1,1.0,28,70,220,21,37,25,6,5,1,2,0,1,3,0,2,4,0,1,2,1,2
24124,20191006050369,0,28.64,23.16,5.84,1.2,147.88,167.74,2019,1,6,2,7,0,0,0,7,0,1.0,77,70,222,22,78,25,6,5,1,2,0,1,2,2,2,2,0,2,3,1,2
24125,20191006050592,1,104.59,32.7,5.7,2.34,293.23,326.66,2019,1,25,1,10,0,0,0,6,1,1.0,90,70,220,21,37,25,6,5,1,2,0,1,3,1,1,3,1,1,2,2,2
24126,20191006050646,1,97.37,20.5,5.17,2.78,240.38,187.3,2019,1,25,3,1,0,0,0,9,1,1.0,81,70,220,21,37,25,6,5,1,2,1,1,2,1,1,4,1,1,2,2,1
24127,20191006050715,1,64.47,26.76,5.58,1.96,318.98,316.66,2019,1,25,2,9,0,0,0,6,1,2.0,49,68,210,26,11,25,6,5,1,2,0,1,3,1,1,4,0,1,2,1,2
24128,20191006050765,1,40.47,32.62,5.57,2.41,314.39,309.07,2019,1,25,1,10,0,0,0,7,1,1.0,26,68,207,25,23,25,6,5,1,2,0,1,3,1,0,4,1,1,2,1,2
24129,20191006050786,1,30.58,32.09,5.82,2.66,305.18,306.91,2019,1,25,2,1,0,0,0,6,1,1.0,17,68,207,25,23,25,6,5,1,2,1,1,3,1,0,4,1,1,2,1,1
24130,20191006050824,1,91.44,27.6,5.7,2.74,51.38,9.76,2019,2,25,1,10,0,0,0,7,0,2.0,12,70,220,21,37,25,6,5,1,2,1,1,2,1,1,4,1,1,2,1,2
24131,20191006050886,0,90.0,24.6,3.13,4.84,262.66,270.74,2019,2,6,1,10,7,0,1,5,1,1.0,76,70,222,22,78,25,6,5,1,2,0,1,2,2,2,2,0,2,3,1,2
24132,20191006050964,1,81.6,21.22,5.0,1.6,102.08,133.51,2019,2,25,1,10,7,0,0,6,0,2.0,24,70,220,21,37,25,6,5,1,2,0,1,3,0,1,4,1,1,2,1,2
24133,20191006050985,1,84.62,26.69,5.32,2.33,47.25,42.07,2019,2,25,2,7,7,0,0,6,0,1.0,21,70,220,21,37,25,6,5,1,2,0,1,3,0,1,4,1,1,2,1,2
24134,20191006051030,1,93.34,23.19,4.57,2.36,87.67,110.53,2019,2,25,1,10,7,0,0,8,0,1.0,12,68,210,26,11,25,6,5,1,2,0,1,2,1,1,4,1,1,2,2,2
24135,20191006051051,1,98.47,23.22,5.33,2.55,102.92,101.81,2019,2,25,2,5,7,0,0,7,0,2.0,7,68,210,26,11,25,6,5,1,2,0,1,2,2,1,3,1,1,2,2,1
24136,20191006051122,1,102.89,23.26,5.97,1.45,118.66,141.92,2019,2,25,1,3,7,0,0,5,0,1.0,3,68,210,26,11,25,6,5,1,2,1,1,3,1,1,4,0,1,2,1,1
24137,20191006051187,0,94.34,31.86,3.77,2.57,279.67,283.41,2019,2,6,1,10,14,0,1,6,1,2.0,80,66,191,24,106,25,6,5,1,2,0,1,2,2,2,2,0,2,3,1,2
24138,20191006051208,0,95.08,29.6,4.16,2.85,289.14,314.04,2019,2,6,2,11,14,0,1,6,1,1.0,81,70,222,22,78,25,6,5,1,2,0,1,2,2,2,2,0,2,3,2,3
24139,20191006051309,1,63.98,26.4,6.04,0.4,117.04,136.96,2019,2,25,2,1,14,0,0,6,0,2.0,42,68,210,26,11,25,6,5,1,2,1,1,2,2,1,4,0,1,2,1,1
24140,20191006051354,1,73.33,21.32,5.76,1.86,104.22,129.8,2019,2,25,2,2,14,0,0,7,0,1.0,32,68,210,26,11,25,6,5,1,2,1,1,2,2,0,4,1,1,2,1,1
24141,20191006051399,1,82.71,26.9,5.74,2.25,31.05,35.58,2019,2,25,2,3,14,0,0,7,0,1.0,23,70,220,21,37,25,6,5,1,2,0,1,3,1,0,4,1,1,2,1,1
24142,20191006051439,1,84.58,26.49,6.35,1.33,102.07,146.35,2019,2,25,3,1,14,0,0,6,0,1.0,21,70,220,21,37,25,6,5,1,2,1,1,3,2,0,3,1,1,2,1,1
24143,20191006051819,0,30.8,26.93,5.36,1.19,119.62,125.05,2019,3,6,1,10,17,0,1,6,0,2.0,75,70,222,22,78,25,6,5,1,2,0,1,2,2,2,2,0,2,3,2,2
24144,20191006051903,1,89.25,32.4,5.57,2.33,284.66,314.86,2019,3,25,1,10,17,0,0,6,1,1.0,75,70,220,21,37,25,6,5,1,2,0,1,3,0,1,4,1,1,2,1,2
24145,20191006051997,0,100.52,28.78,3.45,3.1,103.11,60.15,2019,3,6,1,5,17,0,1,8,0,1.0,5,70,222,22,78,25,6,5,1,2,0,1,2,2,2,2,0,2,3,2,1
24146,20191006052018,0,105.16,27.98,5.04,2.92,62.39,43.17,2019,3,6,2,1,17,0,1,9,0,1.0,1,70,222,22,78,25,6,5,1,2,1,1,2,2,2,2,0,2,3,2,1
24147,20191006052099,1,80.24,23.46,3.94,3.31,279.08,319.4,2019,3,25,2,1,17,7,0,7,1,1.0,66,70,220,21,37,25,6,5,1,2,1,1,3,1,0,4,1,1,2,1,1
24148,20191006052233,0,16.71,24.77,3.52,1.61,139.03,124.45,2019,3,6,1,10,17,7,1,5,0,1.0,89,70,222,22,78,25,6,5,1,2,0,1,2,2,2,2,0,2,3,1,2
24149,20191006052312,0,30.55,23.76,4.55,2.43,126.42,163.67,2019,3,6,2,8,17,7,1,6,0,1.0,75,70,222,22,78,25,6,5,1,2,0,1,2,2,2,2,0,2,3,1,2
24150,20191006052432,0,59.07,31.81,4.23,3.06,99.98,17.21,2019,3,6,2,6,17,7,1,5,0,2.0,45,66,191,24,106,25,6,5,1,2,0,1,2,2,2,2,0,2,3,1,2
24151,20191006052554,1,88.91,23.85,5.39,1.98,233.24,237.14,2019,3,25,1,10,17,14,0,8,1,2.0,75,70,220,21,37,25,6,5,1,2,0,1,2,2,1,4,0,1,2,2,2
24152,20191006052604,1,66.14,31.98,5.71,2.52,290.2,315.55,2019,3,25,1,10,17,14,0,6,1,1.0,52,70,220,21,37,25,6,5,1,2,0,1,3,1,1,4,0,1,2,1,2
24153,20191006052846,1,48.83,25.76,5.28,2.94,257.31,292.87,2019,3,25,1,10,17,21,1,6,1,1.0,35,70,220,21,37,25,6,5,1,2,0,1,3,1,0,4,1,1,2,1,2
